2000-02-03,Nigeria,Morocco,2,0,African Cup of Nations,Lagos,Nigeria
2000-02-03,Tunisia,Congo,1,0,African Cup of Nations,Kano,Nigeria
2000-02-04,Cyprus,Armenia,3,2,Cyprus International Tournament,Nicosia,Cyprus
2000-02-04,Faroe Islands,Iceland,2,3,Nordic Championship,Cartagena,Spain
2000-02-04,Kuwait,IR Iran,1,1,Friendly,Kuwait City,Kuwait
2000-02-04,Moldova,Lithuania,2,1,Cyprus International Tournament,Larnaca,Cyprus
2000-02-04,Norway,Sweden,1,1,Nordic Championship,Cartagena,Spain
2000-02-04,Romania,Georgia,1,1,Cyprus International Tournament,Larnaca,Cyprus
2000-02-05,Guatemala,Chile,2,1,Friendly,Guatemala,Guatemala
2000-02-05,Japan,Mexico,0,1,Lunar New Year Cup,So Kon Po,Hong Kong
2000-02-06,Albania,Andorra,3,0,Malta International Tournament,Attard,Malta
2000-02-06,Cameroon,Algeria,2,1,African Cup of Nations,Accra,Ghana
2000-02-06,Cayman Islands,Jamaica,0,0,Friendly,George Town,Cayman Islands
2000-02-06,Cyprus,Romania,3,2,Cyprus International Tournament,Nicosia,Cyprus
2000-02-06,Georgia,Armenia,2,1,Cyprus International Tournament,Limassol,Cyprus
2000-02-06,Ghana,South Africa,0,1,African Cup of Nations,Kumasi,Ghana
2000-02-06,Latvia,Lithuania,1,2,Cyprus International Tournament,Larnaca,Cyprus
2000-02-06,Malta,Azerbaijan,3,0,Malta International Tournament,Attard,Malta
2000-02-07,Egypt,Tunisia,0,1,African Cup of Nations,Kano,Nigeria
2000-02-07,Nigeria,Senegal,2,1,African Cup of Nations,Lagos,Nigeria
2000-02-07,Singapore,Malaysia,3,1,Friendly,Singapore,Singapore
2000-02-08,Albania,Azerbaijan,1,0,Malta International Tournament,Attard,Malta
2000-02-08,Malta,Andorra,1,1,Malta International Tournament,Attard,Malta
2000-02-08,Mexico,Czech Republic,1,2,Lunar New Year Cup,So Kon Po,Hong Kong
2000-02-08,Syria,Korea DPR,5,1,Friendly,Damascus,Syria
2000-02-09,Bulgaria,Slovakia,1,0,Friendly,Valparaíso,Chile
2000-02-09,Cayman Islands,Jamaica,0,1,Friendly,George Town,Cayman Islands
2000-02-09,Chile,Australia,2,1,Friendly,Valparaíso,Chile
2000-02-09,Honduras,El Salvador,5,1,Friendly,San Pedro Sula,Honduras
2000-02-10,Andorra,Azerbaijan,0,0,Malta International Tournament,Attard,Malta
2000-02-10,Cameroon,Tunisia,3,0,African Cup of Nations,Accra,Ghana
2000-02-10,Hong Kong,Singapore,0,0,Friendly,Victoria,Hong Kong
2000-02-10,Kuwait,Turkmenistan,6,1,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-10,Malta,Albania,0,1,Malta International Tournament,Attard,Malta
2000-02-10,Nepal,Yemen,0,3,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-10,Nigeria,South Africa,2,0,African Cup of Nations,Lagos,Nigeria
2000-02-12,Australia,Slovakia,0,0,Friendly,Valparaíso,Chile
2000-02-12,Chile,Bulgaria,3,2,Friendly,Valparaíso,Chile
2000-02-12,Colombia,Jamaica,1,0,Gold Cup,Miami,USA
2000-02-12,South Africa,Tunisia,2,2,African Cup of Nations,Accra,Ghana
2000-02-12,USA,Haiti,3,0,Gold Cup,Miami,USA
2000-02-12,Yemen,Turkmenistan,0,1,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-13,Costa Rica,Canada,2,2,Gold Cup,San Diego,USA
2000-02-13,Dominican Republic,British Virgin Islands,1,0,Friendly,Santo Domingo,Dominican Republic
2000-02-13,Macau,Brunei Darussalam,1,0,AFC Asian Cup qualification,Macau,Macau
2000-02-13,Mexico,Trinidad and Tobago,4,0,Gold Cup,San Diego,USA
2000-02-13,Nigeria,Cameroon,2,2,African Cup of Nations,Lagos,Nigeria
2000-02-13,Singapore,Japan,0,3,AFC Asian Cup qualification,Macau,Macau
2000-02-13,Syria,Korea DPR,0,0,Friendly,Damascus,Syria
2000-02-14,Haiti,Peru,1,1,Gold Cup,Miami,USA
2000-02-14,Jamaica,Honduras,0,2,Gold Cup,Miami,USA
2000-02-14,Turkmenistan,Nepal,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-15,Australia,Bulgaria,1,1,Friendly,Valparaíso,Chile
