2011-03-16,Argentina,Venezuela,4,1,Friendly,San Juan,Argentina
2011-04-20,Argentina,Ecuador,2,2,Friendly,Mar del Plata,Argentina
2011-05-25,Argentina,Paraguay,4,2,Friendly,Resistencia,Argentina
2011-06-20,Argentina,Albania,4,0,Friendly,Buenos Aires,Argentina
2011-06-27,Bolivia,Mexico,0,1,Friendly,Buenos Aires,Argentina
2011-07-01,Argentina,Bolivia,1,1,Copa América,La Plata,Argentina
2011-07-02,Colombia,Costa Rica,1,0,Copa América,San Salvador de Jujuy,Argentina
2011-07-03,Brazil,Venezuela,0,0,Copa América,La Plata,Argentina
2011-07-03,Paraguay,Ecuador,0,0,Copa América,Santa Fe,Argentina
2011-07-04,Chile,Mexico,2,1,Copa América,San Juan,Argentina
2011-07-04,Uruguay,Peru,1,1,Copa América,San Juan,Argentina
2011-07-06,Argentina,Colombia,0,0,Copa América,Santa Fe,Argentina
2011-07-07,Bolivia,Costa Rica,0,2,Copa América,San Salvador de Jujuy,Argentina
2011-07-08,Peru,Mexico,1,0,Copa América,Mendoza,Argentina
2011-07-08,Uruguay,Chile,1,1,Copa América,Mendoza,Argentina
2011-07-09,Brazil,Paraguay,2,2,Copa América,Córdoba,Argentina
2011-07-09,Venezuela,Ecuador,1,0,Copa América,Salta,Argentina
2011-07-10,Colombia,Bolivia,2,0,Copa América,Santa Fe,Argentina
2011-07-11,Argentina,Costa Rica,3,0,Copa América,Córdoba,Argentina
2011-07-12,Chile,Peru,1,0,Copa América,Mendoza,Argentina
2011-07-12,Uruguay,Mexico,1,0,Copa América,La Plata,Argentina
2011-07-13,Brazil,Ecuador,4,2,Copa América,Córdoba,Argentina
2011-07-13,Paraguay,Venezuela,3,3,Copa América,Salta,Argentina
2011-07-16,Argentina,Uruguay,1,1,Copa América,Santa Fe,Argentina
2011-07-16,Colombia,Peru,0,2,Copa América,Córdoba,Argentina
2011-07-17,Brazil,Paraguay,0,0,Copa América,La Plata,Argentina
2011-07-17,Chile,Venezuela,1,2,Copa América,San Juan,Argentina
2011-07-19,Peru,Uruguay,0,2,Copa América,La Plata,Argentina
2011-07-20,Paraguay,Venezuela,0,0,Copa América,Mendoza,Argentina
2011-07-23,Peru,Venezuela,4,1,Copa América,La Plata,Argentina
2011-07-24,Uruguay,Paraguay,3,0,Copa América,Buenos Aires,Argentina
2011-09-14,Argentina,Brazil,0,0,Superclásico de las Américas,Córdoba,Argentina
2011-10-07,Argentina,Chile,4,1,FIFA World Cup qualification,Buenos Aires,Argentina
2011-11-11,Argentina,Bolivia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina
2012-06-02,Argentina,Ecuador,4,0,FIFA World Cup qualification,Buenos Aires,Argentina
2012-09-07,Argentina,Paraguay,3,1,FIFA World Cup qualification,Córdoba,Argentina
2012-10-12,Argentina,Uruguay,3,0,FIFA World Cup qualification,Mendoza,Argentina
2012-11-21,Argentina,Brazil,2,1,Superclásico de las Américas,Buenos Aires,Argentina
2013-03-22,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina
2013-06-07,Argentina,Colombia,0,0,FIFA World Cup qualification,Buenos Aires,Argentina
2013-10-11,Argentina,Peru,3,1,FIFA World Cup qualification,Buenos Aires,Argentina
2014-05-31,Colombia,Senegal,2,2,Friendly,Buenos Aires,Argentina
2014-06-04,Argentina,Trinidad and Tobago,3,0,Friendly,Buenos Aires,Argentina
2014-06-06,Colombia,Jordan,3,0,Friendly,Buenos Aires,Argentina
2014-06-07,Argentina,Slovenia,2,0,Friendly,La Plata,Argentina
2015-06-06,Colombia,Costa Rica,1,0,Friendly,Buenos Aires,Argentina
2015-10-08,Argentina,Ecuador,0,2,FIFA World Cup qualification,Buenos Aires,Argentina
2015-11-13,Argentina,Brazil,1,1,FIFA World Cup qualification,Buenos Aires,Argentina
2016-03-29,Argentina,Bolivia,2,0,FIFA World Cup qualification,Córdoba,Argentina
2016-09-01,Argentina,Uruguay,1,0,FIFA World Cup qualification,Mendoza,Argentina
2016-10-11,Argentina,Paraguay,0,1,FIFA World Cup qualification,Córdoba,Argentina
2016-11-15,Argentina,Colombia,3,0,FIFA World Cup qualification,San Juan,Argentina
2017-03-23,Argentina,Chile,1,0,FIFA World Cup qualification,Buenos Aires,Argentina
2017-09-05,Argentina,Venezuela,1,1,FIFA World Cup qualification,Buenos Aires,Argentina
2017-10-05,Argentina,Peru,0,0,FIFA World Cup qualification,Buenos Aires,Argentina
2018-05-29,Argentina,Haiti,4,0,Friendly,Buenos Aires,Argentina
2018-11-16,Argentina,Mexico,2,0,Friendly,Córdoba,Argentina
2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina
2019-06-07,Argentina,Nicaragua,5,1,Friendly,San Juan,Argentina
2020-10-08,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina
2020-11-12,Argentina,Paraguay,1,1,FIFA World Cup qualification,Buenos Aires,Argentina
2021-06-03,Argentina,Chile,1,1,FIFA World Cup qualification,Santiago del Estero,Argentina
2021-09-09,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina
2021-10-10,Argentina,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina
2021-10-14,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina
2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,Córdoba,Argentina
2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina
