2008-09-06,Belgium,Estonia,3,2,FIFA World Cup qualification,Liège,Belgium
2008-10-11,Belgium,Armenia,2,0,FIFA World Cup qualification,Brussels,Belgium
2008-10-15,Belgium,Spain,1,2,FIFA World Cup qualification,Brussels,Belgium
2009-02-11,Belgium,Slovenia,2,0,Friendly,Genk,Belgium
2009-03-28,Belgium,Bosnia and Herzegovina,2,4,FIFA World Cup qualification,Genk,Belgium
2009-10-10,Belgium,Turkey,2,0,FIFA World Cup qualification,Brussels,Belgium
2009-11-14,Belgium,Hungary,3,0,Friendly,Ghent,Belgium
2010-03-03,Belgium,Croatia,0,1,Friendly,Brussels,Belgium
2010-05-19,Belgium,Bulgaria,2,1,Friendly,Brussels,Belgium
2010-06-03,Italy,Mexico,1,2,Friendly,Brussels,Belgium
2010-09-03,Belgium,Germany,0,1,UEFA Euro qualification,Brussels,Belgium
2010-10-12,Belgium,Austria,4,4,UEFA Euro qualification,Brussels,Belgium
2011-02-08,Ghana,Togo,4,1,Friendly,Antwerp,Belgium
2011-02-09,Belgium,Finland,1,1,Friendly,Ghent,Belgium
2011-03-29,Belgium,Azerbaijan,4,1,UEFA Euro qualification,Brussels,Belgium
2011-06-03,Belgium,Turkey,1,1,UEFA Euro qualification,Brussels,Belgium
2011-06-07,Italy,Republic of Ireland,0,2,Friendly,Liège,Belgium
2011-09-06,Belgium,USA,1,0,Friendly,Brussels,Belgium
2011-10-07,Belgium,Kazakhstan,4,1,UEFA Euro qualification,Brussels,Belgium
2011-11-11,Belgium,Romania,2,1,Friendly,Liège,Belgium
2012-05-25,Belgium,Montenegro,2,2,Friendly,Brussels,Belgium
2012-08-15,Belgium,Netherlands,4,2,Friendly,Brussels,Belgium
2012-09-11,Belgium,Croatia,1,1,FIFA World Cup qualification,Brussels,Belgium
2012-10-16,Belgium,Scotland,2,0,FIFA World Cup qualification,Brussels,Belgium
2013-02-06,Belgium,Slovakia,2,1,Friendly,Bruges,Belgium
2013-03-26,Belgium,North Macedonia,1,0,FIFA World Cup qualification,Brussels,Belgium
2013-06-07,Belgium,Serbia,2,1,FIFA World Cup qualification,Brussels,Belgium
2013-08-14,Belgium,France,0,0,Friendly,Brussels,Belgium
